gutenberg_id,text
1514,"That pure congealed white, high Taurus' snow,"
1514,"Fann'd with the eastern wind, turns to a crow"
1514,"When thou hold'st up thy hand: O, let me kiss"
1514,"This princess of pure white, this seal of bliss!"
1514,
1514,HELENA
1514,O spite! O hell! I see you all are bent
1514,To set against me for your merriment.
1514,"If you were civil, and knew courtesy,"
1514,You would not do me thus much injury.
1514,"Can you not hate me, as I know you do,"
1514,But you must join in souls to mock me too?
1514,"If you were men, as men you are in show,"
1514,You would not use a gentle lady so;
1514,"To vow, and swear, and superpraise my parts,"
1514,When I am sure you hate me with your hearts.
1514,"You both are rivals, and love Hermia;"
1514,"And now both rivals, to mock Helena:"
1514,"A trim exploit, a manly enterprise,"
1514,To conjure tears up in a poor maid's eyes
1514,With your derision! None of noble sort
1514,"Would so offend a virgin, and extort"
1514,"A poor soul's patience, all to make you sport."
1514,
1514,LYSANDER
1514,"You are unkind, Demetrius; be not so;"
1514,For you love Hermia: this you know I know:
1514,"And here, with all good will, with all my heart,"
1514,In Hermia's love I yield you up my part;
1514,"And yours of Helena to me bequeath,"
1514,Whom I do love and will do till my death.
1514,
1514,HELENA
1514,Never did mockers waste more idle breath.
1514,
1514,DEMETRIUS
1514,"Lysander, keep thy Hermia; I will none:"
1514,"If e'er I lov'd her, all that love is gone."
1514,My heart to her but as guest-wise sojourn'd;
1514,"And now to Helen is it home return'd,"
1514,There to remain.
1514,
1514,LYSANDER
1514,"                 Helen, it is not so."
1514,
1514,DEMETRIUS
1514,"Disparage not the faith thou dost not know,"
1514,"Lest, to thy peril, thou aby it dear.--"
1514,Look where thy love comes; yonder is thy dear.
1514,
1514,[Enter HERMIA.]
1514,
1514,HERMIA
1514,"Dark night, that from the eye his function takes,"
1514,The ear more quick of apprehension makes;
1514,"Wherein it doth impair the seeing sense,"
1514,It pays the hearing double recompense:--
1514,"Thou art not by mine eye, Lysander, found;"
1514,"Mine ear, I thank it, brought me to thy sound."
1514,But why unkindly didst thou leave me so?
1514,
1514,LYSANDER
1514,Why should he stay whom love doth press to go?
1514,
1514,HERMIA
1514,What love could press Lysander from my side?
1514,
1514,LYSANDER
1514,"Lysander's love, that would not let him bide,--"
1514,"Fair Helena,--who more engilds the night"
1514,Than all yon fiery oes and eyes of light.
1514,Why seek'st thou me? could not this make thee know
1514,The hate I bare thee made me leave thee so?
1514,
1514,HERMIA
1514,You speak not as you think; it cannot be.
1514,
1514,HELENA
1514,"Lo, she is one of this confederacy!"
1514,Now I perceive they have conjoin'd all three
1514,To fashion this false sport in spite of me.
1514,Injurious Hermia! most ungrateful maid!
1514,"Have you conspir'd, have you with these contriv'd,"
1514,To bait me with this foul derision?
1514,"Is all the counsel that we two have shar'd,"
1514,"The sisters' vows, the hours that we have spent,"
1514,When we have chid the hasty-footed time
1514,"For parting us,--O, is all forgot?"
1514,"All school-days' friendship, childhood innocence?"
1514,"We, Hermia, like two artificial gods,"
1514,"Have with our needles created both one flower,"
1514,"Both on one sampler, sitting on one cushion,"
1514,"Both warbling of one song, both in one key;"
1514,"As if our hands, our sides, voices, and minds,"
1514,"Had been incorporate. So we grew together,"
1514,"Like to a double cherry, seeming parted;"
1514,"But yet a union in partition,"
1514,Two lovely berries moulded on one stem:
1514,"So, with two seeming bodies, but one heart;"
1514,"Two of the first, like coats in heraldry,"
1514,"Due but to one, and crowned with one crest."
1514,"And will you rent our ancient love asunder,"
1514,To join with men in scorning your poor friend?
1514,"It is not friendly, 'tis not maidenly:"
1514,"Our sex, as well as I, may chide you for it,"
1514,Though I alone do feel the injury.
1514,
1514,HERMIA
1514,I am amazed at your passionate words:
1514,I scorn you not; it seems that you scorn me.
1514,
1514,HELENA
1514,"Have you not set Lysander, as in scorn,"
1514,"To follow me, and praise my eyes and face?"
1514,"And made your other love, Demetrius,--"
1514,"Who even but now did spurn me with his foot,--"
1514,"To call me goddess, nymph, divine, and rare,"
1514,"Precious, celestial? Wherefore speaks he this"
1514,To her he hates? and wherefore doth Lysander
1514,"Deny your love, so rich within his soul,"
1514,"And tender me, forsooth, affection,"
1514,"But by your setting on, by your consent?"
1514,"What though I be not so in grace as you,"
1514,"So hung upon with love, so fortunate;"
1514,"But miserable most, to love unlov'd?"
1514,This you should pity rather than despise.
1514,
1514,HERMIA
1514,I understand not what you mean by this.
1514,
1514,HELENA
1514,"Ay, do persever, counterfeit sad looks,"
1514,Make mows upon me when I turn my back;
1514,Wink each at other; hold the sweet jest up:
1514,"This sport, well carried, shall be chronicled."
1514,"If you have any pity, grace, or manners,"
1514,You would not make me such an argument.
1514,But fare ye well: 'tis partly my own fault;
1514,"Which death, or absence, soon shall remedy."
1514,
1514,LYSANDER
1514,"Stay, gentle Helena; hear my excuse;"
1514,"My love, my life, my soul, fair Helena!"
1514,
1514,HELENA
1514,O excellent!
1514,
1514,HERMIA
1514,"             Sweet, do not scorn her so."
1514,
1514,DEMETRIUS
1514,"If she cannot entreat, I can compel."
1514,
1514,LYSANDER
1514,Thou canst compel no more than she entreat;
1514,Thy threats have no more strength than her weak prayers.--
1514,"Helen, I love thee; by my life I do;"
1514,I swear by that which I will lose for thee
1514,To prove him false that says I love thee not.
1514,
1514,DEMETRIUS
1514,I say I love thee more than he can do.
1514,
1514,LYSANDER
1514,"If thou say so, withdraw, and prove it too."
1514,
1514,DEMETRIUS
1514,"Quick, come,--"
1514,
1514,HERMIA
1514,"               Lysander, whereto tends all this?"
1514,
1514,LYSANDER
1514,"Away, you Ethiope!"
1514,
1514,DEMETRIUS
1514,"                   No, no, sir:--he will"
1514,Seem to break loose; take on as you would follow:
1514,But yet come not. You are a tame man; go!
1514,
1514,LYSANDER
1514,"Hang off, thou cat, thou burr: vile thing, let loose,"
1514,Or I will shake thee from me like a serpent.
1514,
1514,HERMIA
1514,"Why are you grown so rude? what change is this,"
1514,Sweet love?
1514,
1514,LYSANDER
1514,"            Thy love! out, tawny Tartar, out!"
1514,"Out, loathed medicine! hated potion, hence!"
1514,
1514,HERMIA
1514,Do you not jest?
1514,
1514,HELENA
1514,"                 Yes, sooth; and so do you."
1514,
1514,LYSANDER
1514,"Demetrius, I will keep my word with thee."
1514,
1514,DEMETRIUS
1514,I would I had your bond; for I perceive
1514,A weak bond holds you; I'll not trust your word.
1514,
1514,LYSANDER
1514,"What! should I hurt her, strike her, kill her dead?"
1514,"Although I hate her, I'll not harm her so."
1514,
1514,HERMIA
1514,What! can you do me greater harm than hate?
1514,"Hate me! wherefore? O me! what news, my love?"
1514,Am not I Hermia? Are not you Lysander?
1514,I am as fair now as I was erewhile.
1514,Since night you lov'd me; yet since night you left me:
1514,"Why then, you left me,--O, the gods forbid!--"
1514,"In earnest, shall I say?"
1514,
1514,LYSANDER
1514,"                         Ay, by my life;"
1514,And never did desire to see thee more.
1514,"Therefore be out of hope, of question, doubt,"
1514,"Be certain, nothing truer; 'tis no jest"
1514,That I do hate thee and love Helena.
1514,
1514,HERMIA
1514,O me! you juggler! you cankerblossom!
1514,"You thief of love! What! have you come by night,"
1514,And stol'n my love's heart from him?
1514,
1514,HELENA
1514,"                                     Fine, i' faith!"
1514,"Have you no modesty, no maiden shame,"
1514,No touch of bashfulness? What! will you tear
1514,Impatient answers from my gentle tongue?
1514,"Fie, fie! you counterfeit, you puppet, you!"
1514,
1514,HERMIA
1514,"Puppet! why so? Ay, that way goes the game."
1514,Now I perceive that she hath made compare
1514,Between our statures; she hath urg'd her height;
1514,"And with her personage, her tall personage,"
1514,"Her height, forsooth, she hath prevail'd with him.--"
1514,And are you grown so high in his esteem
1514,Because I am so dwarfish and so low?
1514,"How low am I, thou painted maypole? speak;"
1514,How low am I? I am not yet so low
1514,But that my nails can reach unto thine eyes.
1514,
1514,HELENA
1514,"I pray you, though you mock me, gentlemen,"
1514,Let her not hurt me. I was never curst;
1514,I have no gift at all in shrewishness;
1514,I am a right maid for my cowardice;
1514,"Let her not strike me. You perhaps may think,"
1514,"Because she is something lower than myself,"
1514,That I can match her.
1514,
1514,HERMIA
1514,"                      Lower! hark, again."
1514,
1514,HELENA
1514,"Good Hermia, do not be so bitter with me."
1514,"I evermore did love you, Hermia;"
1514,Did ever keep your counsels; never wrong'd you;
1514,"Save that, in love unto Demetrius,"
1514,I told him of your stealth unto this wood:
1514,He follow'd you; for love I follow'd him;
1514,"But he hath chid me hence, and threaten'd me"
1514,"To strike me, spurn me, nay, to kill me too:"
1514,"And now, so you will let me quiet go,"
1514,"To Athens will I bear my folly back,"
1514,And follow you no farther. Let me go:
1514,You see how simple and how fond I am.
1514,
1514,HERMIA
1514,"Why, get you gone: who is't that hinders you?"
1514,
1514,HELENA
1514,A foolish heart that I leave here behind.
1514,
1514,HERMIA
1514,What! with Lysander?
1514,
1514,HELENA
1514,                     With Demetrius.
1514,
1514,LYSANDER
1514,"Be not afraid; she shall not harm thee, Helena."
1514,
1514,DEMETRIUS
1514,"No, sir, she shall not, though you take her part."
1514,
1514,HELENA
1514,"O, when she's angry, she is keen and shrewd:"
1514,She was a vixen when she went to school;
1514,"And, though she be but little, she is fierce."
1514,
1514,HERMIA
1514,Little again! nothing but low and little!--
1514,Why will you suffer her to flout me thus?
1514,Let me come to her.
1514,
1514,LYSANDER
1514,"                    Get you gone, you dwarf;"
1514,"You minimus, of hind'ring knot-grass made;"
1514,"You bead, you acorn."
1514,
1514,DEMETRIUS
1514,                     You are too officious
1514,In her behalf that scorns your services.
1514,Let her alone: speak not of Helena;
1514,Take not her part; for if thou dost intend
1514,"Never so little show of love to her,"
1514,Thou shalt aby it.
1514,
1514,LYSANDER
1514,                   Now she holds me not;
1514,"Now follow, if thou dar'st, to try whose right,"
1514,"Of thine or mine, is most in Helena."
1514,
1514,DEMETRIUS
1514,"Follow! nay, I'll go with thee, cheek by jole."
1514,
1514,[Exeunt LYSANDER and DEMETRIUS.]
1514,
1514,HERMIA
1514,"You, mistress, all this coil is 'long of you:"
1514,"Nay, go not back."
1514,
1514,HELENA
1514,"                  I will not trust you, I;"
1514,Nor longer stay in your curst company.
1514,Your hands than mine are quicker for a fray;
1514,"My legs are longer though, to run away."
1514,
1514,[Exit.]
1514,
1514,HERMIA
1514,"I am amaz'd, and know not what to say."
1514,
1514,"[Exit, pursuing HELENA.]"
1514,
1514,OBERON
1514,"This is thy negligence: still thou mistak'st,"
1514,Or else commit'st thy knaveries willfully.
1514,
1514,PUCK
1514,"Believe me, king of shadows, I mistook."
1514,Did not you tell me I should know the man
1514,By the Athenian garments he had on?
1514,And so far blameless proves my enterprise
1514,That I have 'nointed an Athenian's eyes:
1514,"And so far am I glad it so did sort,"
1514,As this their jangling I esteem a sport.
1514,
1514,OBERON
1514,Thou seest these lovers seek a place to fight;
1514,"Hie therefore, Robin, overcast the night;"
1514,The starry welkin cover thou anon
1514,"With drooping fog, as black as Acheron,"
1514,And lead these testy rivals so astray
1514,As one come not within another's way.
1514,"Like to Lysander sometime frame thy tongue,"
1514,Then stir Demetrius up with bitter wrong;
1514,And sometime rail thou like Demetrius;
1514,"And from each other look thou lead them thus,"
1514,Till o'er their brows death-counterfeiting sleep
1514,With leaden legs and batty wings doth creep:
1514,Then crush this herb into Lysander's eye;
1514,"Whose liquor hath this virtuous property,"
1514,To take from thence all error with his might
1514,And make his eyeballs roll with wonted sight.
1514,"When they next wake, all this derision"
1514,Shall seem a dream and fruitless vision;
1514,And back to Athens shall the lovers wend
1514,With league whose date till death shall never end.
1514,"Whiles I in this affair do thee employ,"
1514,"I'll to my queen, and beg her Indian boy;"
1514,And then I will her charmed eye release
1514,"From monster's view, and all things shall be peace."
1514,
1514,PUCK
1514,"My fairy lord, this must be done with haste,"
1514,For night's swift dragons cut the clouds full fast;
1514,"And yonder shines Aurora's harbinger,"
1514,"At whose approach ghosts, wandering here and there,"
1514,"Troop home to churchyards: damned spirits all,"
1514,"That in cross-ways and floods have burial,"
1514,Already to their wormy beds are gone;
1514,For fear lest day should look their shames upon
1514,"They wilfully exile themselves from light,"
1514,And must for aye consort with black-brow'd night.
1514,
1514,OBERON
1514,But we are spirits of another sort:
1514,I with the morning's love have oft made sport;
1514,"And, like a forester, the groves may tread"
1514,"Even till the eastern gate, all fiery-red,"
1514,"Opening on Neptune with fair blessed beams,"
1514,Turns into yellow gold his salt-green streams.
1514,"But, notwithstanding, haste; make no delay:"
1514,We may effect this business yet ere day.
1514,
1514,[Exit OBERON.]
1514,
1514,PUCK
1514,"  Up and down, up and down;"
1514,  I will lead them up and down:
1514,  I am fear'd in field and town.
1514,"  Goblin, lead them up and down."
1514,Here comes one.
1514,
1514,[Enter LYSANDER.]
1514,
1514,LYSANDER
1514,"Where art thou, proud Demetrius? speak thou now."
1514,
1514,PUCK
1514,"Here, villain; drawn and ready. Where art thou?"
1514,
1514,LYSANDER
1514,I will be with thee straight.
1514,
1514,PUCK
1514,"                              Follow me, then,"
1514,To plainer ground.
1514,
1514,[Exit LYSANDER as following the voice.]
1514,
1514,[Enter DEMETRIUS.]
1514,
1514,DEMETRIUS
1514,                   Lysander! speak again.
1514,"Thou runaway, thou coward, art thou fled?"
1514,Speak. In some bush? where dost thou hide thy head?
1514,
1514,PUCK
1514,"Thou coward, art thou bragging to the stars,"
1514,"Telling the bushes that thou look'st for wars,"
1514,"And wilt not come? Come, recreant; come, thou child;"
1514,I'll whip thee with a rod: he is defiled
1514,That draws a sword on thee.
1514,
1514,DEMETRIUS
1514,"                            Yea, art thou there?"
1514,
1514,PUCK
1514,Follow my voice; we'll try no manhood here.
1514,
1514,[Exeunt.]
1514,
1514,[Re-enter LYSANDER.]
1514,
1514,LYSANDER
1514,"He goes before me, and still dares me on;"
1514,"When I come where he calls, then he is gone."
1514,The villain is much lighter heeled than I:
1514,"I follow'd fast, but faster he did fly;"
1514,"That fallen am I in dark uneven way,"
1514,"And here will rest me.  Come, thou gentle day!"
1514,[Lies down.]
1514,"For if but once thou show me thy grey light,"
1514,"I'll find Demetrius, and revenge this spite."
1514,
1514,[Sleeps.]
1514,
1514,[Re-enter PUCK and DEMETRIUS.]
1514,
1514,PUCK
1514,"Ho, ho, ho, ho! Coward, why com'st thou not?"
1514,
1514,DEMETRIUS
1514,"Abide me, if thou dar'st; for well I wot"
1514,"Thou runn'st before me, shifting every place;"
1514,"And dar'st not stand, nor look me in the face."
1514,Where art thou?
1514,
1514,PUCK
1514,                Come hither; I am here.
1514,
1514,DEMETRIUS
1514,"Nay, then, thou mock'st me."
1514,"Thou shalt buy this dear,"
1514,If ever I thy face by daylight see:
1514,"Now, go thy way. Faintness constraineth me"
1514,To measure out my length on this cold bed.--
1514,By day's approach look to be visited.
1514,
1514,[Lies down and sleeps.]
1514,
1514,[Enter HELENA.]
1514,
1514,HELENA
1514,"O weary night, O long and tedious night,"
1514,"Abate thy hours! Shine comforts from the east,"
1514,"That I may back to Athens by daylight,"
1514,From these that my poor company detest:--
1514,"And sleep, that sometimes shuts up sorrow's eye,"
1514,Steal me awhile from mine own company.
1514,
1514,[Sleeps.]
1514,
1514,PUCK
1514,  Yet but three? Come one more;
1514,  Two of both kinds makes up four.
1514,"  Here she comes, curst and sad:--"
1514,"  Cupid is a knavish lad,"
1514,  Thus to make poor females mad.
1514,
1514,[Enter HERMIA.]
1514,
1514,HERMIA
1514,"Never so weary, never so in woe,"
1514,"  Bedabbled with the dew, and torn with briers;"
1514,"I can no further crawl, no further go;"
1514,  My legs can keep no pace with my desires.
1514,Here will I rest me till the break of day.
1514,"Heavens shield Lysander, if they mean a fray!"
1514,
1514,[Lies down.]
1514,
1514,PUCK
1514,  On the ground
1514,  Sleep sound:
1514,  I'll apply
1514,"  To your eye,"
1514,"  Gentle lover, remedy."
1514,
1514,[Squeezing the juice on LYSANDER'S eye.]
1514,
1514,"  When thou wak'st,"
1514,  Thou tak'st
1514,  True delight
1514,  In the sight
1514,Of thy former lady's eye:
1514,"And the country proverb known,"
1514,"That every man should take his own,"
1514,In your waking shall be shown:
1514,  Jack shall have Jill;
1514,  Nought shall go ill;
1514,"The man shall have his mare again, and all shall be well."
1514,
1514,"[Exit PUCK.--DEMETRIUS, HELENA &c, sleep.]"
1514,
1514,
1514,
1514,ACT IV
1514,
1514,SCENE I. The Wood.
1514,
1514,"[Enter TITANIA and BOTTOM; PEASBLOSSOM, COBWEB, MOTH,"
1514,"MUSTARDSEED, and other FAIRIES attending; OBERON behind, unseen.]"
1514,
1514,TITANIA
1514,"Come, sit thee down upon this flowery bed,"
1514,"  While I thy amiable cheeks do coy,"
1514,"And stick musk-roses in thy sleek smooth head,"
1514,"  And kiss thy fair large ears, my gentle joy."
1514,
1514,BOTTOM
1514,Where's Peasblossom?
1514,
1514,PEASBLOSSOM
1514,Ready.
1514,
1514,BOTTOM
1514,"Scratch my head, Peasblossom.--"
1514,Where's Monsieur Cobweb?
1514,
1514,COBWEB
1514,Ready.
1514,
1514,BOTTOM
1514,"Monsieur Cobweb; good monsieur, get you your weapons in"
1514,your hand and kill me a red-hipped humble-bee on the top of a
1514,"thistle; and, good monsieur, bring me the honey-bag. Do not"
1514,"fret yourself too much in the action, monsieur; and, good"
1514,"monsieur, have a care the honey-bag break not; I would be"
1514,"loath to have you overflown with a honey-bag, signior.--"
1514,Where's Monsieur Mustardseed?
1514,
1514,MUSTARDSEED
1514,Ready.
1514,
1514,BOTTOM
1514,"Give me your neif, Monsieur Mustardseed."
1514,"Pray you, leave your curtsy, good monsieur."
1514,
1514,MUSTARDSEED
1514,What's your will?
1514,
1514,BOTTOM
1514,"Nothing, good monsieur, but to help Cavalero Cobweb to"
1514,"scratch. I must to the barber's, monsieur; for methinks I am"
1514,"marvellous hairy about the face; and I am such a tender ass,"
1514,if my hair do but tickle me I must scratch.
1514,
1514,TITANIA
1514,"What, wilt thou hear some music, my sweet love?"
1514,
1514,BOTTOM
1514,I have a reasonable good ear in music; let us have the
1514,tongs and the bones.
1514,
1514,TITANIA
1514,"Or say, sweet love, what thou desirest to eat."
1514,
1514,BOTTOM
1514,"Truly, a peck of provender; I could munch your good dry"
1514,oats. Methinks I have a great desire to a bottle of hay: good
1514,"hay, sweet hay, hath no fellow."
1514,
1514,TITANIA
1514,I have a venturous fairy that shall seek
1514,"The squirrel's hoard, and fetch thee new nuts."
1514,
1514,BOTTOM
1514,"I had rather have a handful or two of dried peas. But,"
1514,"I pray you, let none of your people stir me; I have an"
1514,exposition of sleep come upon me.
1514,
1514,TITANIA
1514,"Sleep thou, and I will wind thee in my arms."
1514,"Fairies, be gone, and be all ways away."
1514,So doth the woodbine the sweet honeysuckle
1514,"Gently entwist,--the female ivy so"
1514,Enrings the barky fingers of the elm.
1514,"O, how I love thee! how I dote on thee!"
1514,
1514,[They sleep.]
1514,
1514,[OBERON advances. Enter PUCK.]
1514,
1514,OBERON
1514,"Welcome, good Robin. Seest thou this sweet sight?"
1514,Her dotage now I do begin to pity.
1514,"For, meeting her of late behind the wood,"
1514,"Seeking sweet favours for this hateful fool,"
1514,I did upbraid her and fall out with her:
1514,For she his hairy temples then had rounded
1514,With coronet of fresh and fragrant flowers;
1514,"And that same dew, which sometime on the buds"
1514,"Was wont to swell like round and orient pearls,"
1514,"Stood now within the pretty flow'rets' eyes,"
1514,Like tears that did their own disgrace bewail.
1514,"When I had, at my pleasure, taunted her,"
1514,"And she, in mild terms, begg'd my patience,"
1514,I then did ask of her her changeling child;
1514,"Which straight she gave me, and her fairy sent"
1514,To bear him to my bower in fairy-land.
1514,"And now I have the boy, I will undo"
1514,This hateful imperfection of her eyes.
1514,"And, gentle Puck, take this transformed scalp"
1514,"From off the head of this Athenian swain,"
1514,"That he awaking when the other do,"
1514,"May all to Athens back again repair,"
1514,And think no more of this night's accidents
1514,But as the fierce vexation of a dream.
1514,But first I will release the fairy queen.
1514,  Be as thou wast wont to be;
1514,[Touching her eyes with an herb.]
1514,  See as thou was wont to see.
1514,  Dian's bud o'er Cupid's flower
1514,  Hath such force and blessed power.
1514,"Now, my Titania; wake you, my sweet queen."
1514,
1514,TITANIA
1514,My Oberon! what visions have I seen!
1514,Methought I was enamour'd of an ass.
1514,
1514,OBERON
1514,There lies your love.
1514,
1514,TITANIA
1514,                      How came these things to pass?
1514,"O, how mine eyes do loathe his visage now!"
1514,
1514,OBERON
1514,"Silence awhile.--Robin, take off this head."
1514,"Titania, music call; and strike more dead"
1514,"Than common sleep, of all these five, the sense."
1514,
1514,TITANIA
1514,"Music, ho! music; such as charmeth sleep."
1514,
1514,PUCK
1514,"Now when thou wak'st, with thine own fool's eyes peep."
1514,
1514,OBERON
1514,"Sound, music. [Still music.] Come, my queen, take hands with me,"
1514,And rock the ground whereon these sleepers be.
1514,"Now thou and I are new in amity,"
1514,And will to-morrow midnight solemnly
1514,"Dance in Duke Theseus' house triumphantly,"
1514,And bless it to all fair prosperity:
1514,There shall the pairs of faithful lovers be
1514,"Wedded, with Theseus, all in jollity."
1514,
1514,PUCK
1514,"Fairy king, attend and mark;"
1514,I do hear the morning lark.
1514,
1514,OBERON
1514,"  Then, my queen, in silence sad,"
1514,  Trip we after night's shade.
1514,"  We the globe can compass soon,"
1514,  Swifter than the wand'ring moon.
1514,
1514,TITANIA
1514,"  Come, my lord; and in our flight,"
1514,  Tell me how it came this night
1514,  That I sleeping here was found
1514,  With these mortals on the ground.
1514,
1514,[Exeunt. Horns sound within.]
1514,
1514,"[Enter THESEUS, HIPPOLYTA, EGEUS, and Train.]"
1514,
1514,THESEUS
1514,"Go, one of you, find out the forester;--"
1514,For now our observation is perform'd;
1514,"And since we have the vaward of the day,"
1514,"My love shall hear the music of my hounds,--"
1514,Uncouple in the western valley; go:--
1514,"Despatch, I say, and find the forester.--"
1514,
1514,[Exit an ATTENDANT.]
1514,
1514,"We will, fair queen, up to the mountain's top,"
1514,And mark the musical confusion
1514,Of hounds and echo in conjunction.
1514,
1514,HIPPOLYTA
1514,I was with Hercules and Cadmus once
1514,When in a wood of Crete they bay'd the bear
1514,With hounds of Sparta: never did I hear
1514,"Such gallant chiding; for, besides the groves,"
1514,"The skies, the fountains, every region near"
1514,Seem'd all one mutual cry: I never heard
1514,"So musical a discord, such sweet thunder."
1514,
1514,THESEUS
1514,"My hounds are bred out of the Spartan kind,"
1514,"So flew'd, so sanded; and their heads are hung"
1514,With ears that sweep away the morning dew;
1514,Crook-knee'd and dew-lap'd like Thessalian bulls;
1514,"Slow in pursuit, but match'd in mouth like bells,"
1514,Each under each. A cry more tuneable
1514,"Was never holla'd to, nor cheer'd with horn,"
1514,"In Crete, in Sparta, nor in Thessaly."
1514,"Judge when you hear.--But, soft, what nymphs are these?"
1514,
1514,EGEUS
1514,"My lord, this is my daughter here asleep;"
1514,And this Lysander; this Demetrius is;
1514,"This Helena, old Nedar's Helena:"
1514,I wonder of their being here together.
1514,
1514,THESEUS
1514,No doubt they rose up early to observe
1514,"The rite of May; and, hearing our intent,"
1514,Came here in grace of our solemnity.--
1514,"But speak, Egeus; is not this the day"
1514,That Hermia should give answer of her choice?
1514,
1514,EGEUS
1514,"It is, my lord."
1514,
1514,THESEUS
1514,"Go, bid the huntsmen wake them with their horns."
1514,
1514,"[Horns, and shout within. DEMETRIUS, LYSANDER,HERMIA, and HELENA"
1514,awake and start up.]
1514,
1514,"Good-morrow, friends. Saint Valentine is past;"
1514,Begin these wood-birds but to couple now?
1514,
1514,LYSANDER
1514,"Pardon, my lord."
1514,
1514,[He and the rest kneel to THESEUS.]
1514,
1514,THESEUS
1514,"                 I pray you all, stand up."
1514,I know you two are rival enemies;
1514,"How comes this gentle concord in the world,"
1514,That hatred is so far from jealousy
1514,"To sleep by hate, and fear no enmity?"
1514,
1514,LYSANDER
1514,"My lord, I shall reply amazedly,"
1514,"Half 'sleep, half waking; but as yet, I swear,"
1514,I cannot truly say how I came here:
1514,"But, as I think,--for truly would I speak--"
1514,"And now I do bethink me, so it is,--"
1514,I came with Hermia hither: our intent
1514,"Was to be gone from Athens, where we might be,"
1514,Without the peril of the Athenian law.
1514,
1514,EGEUS
1514,"Enough, enough, my lord; you have enough;"
1514,"I beg the law, the law upon his head.--"
1514,"They would have stol'n away, they would, Demetrius,"
1514,Thereby to have defeated you and me:
1514,"You of your wife, and me of my consent,--"
1514,Of my consent that she should be your wife.
1514,
1514,DEMETRIUS
1514,"My lord, fair Helen told me of their stealth,"
1514,Of this their purpose hither to this wood;
1514,"And I in fury hither follow'd them,"
1514,Fair Helena in fancy following me.
1514,"But, my good lord, I wot not by what power,--"
1514,"But by some power it is,--my love to Hermia,"
1514,Melted as the snow--seems to me now
1514,As the remembrance of an idle gawd
1514,Which in my childhood I did dote upon:
1514,"And all the faith, the virtue of my heart,"
1514,"The object and the pleasure of mine eye,"
1514,"Is only Helena. To her, my lord,"
1514,Was I betroth'd ere I saw Hermia:
1514,"But, like a sickness, did I loathe this food;"
1514,"But, as in health, come to my natural taste,"
1514,"Now I do wish it, love it, long for it,"
1514,And will for evermore be true to it.
1514,
1514,THESEUS
1514,"Fair lovers, you are fortunately met:"
1514,Of this discourse we more will hear anon.--
1514,"Egeus, I will overbear your will;"
1514,"For in the temple, by and by with us,"
1514,These couples shall eternally be knit.
1514,"And, for the morning now is something worn,"
1514,Our purpos'd hunting shall be set aside.--
1514,"Away with us to Athens, three and three,"
1514,We'll hold a feast in great solemnity.--
1514,"Come, Hippolyta."
1514,
1514,"[Exeunt THESEUS, HIPPOLYTA, EGEUS, and Train.]"
1514,
1514,DEMETRIUS
1514,"These things seem small and undistinguishable,"
1514,Like far-off mountains turned into clouds.
1514,
1514,HERMIA
1514,"Methinks I see these things with parted eye,"
1514,When every thing seems double.
1514,
1514,HELENA
1514,                               So methinks:
1514,And I have found Demetrius like a jewel.
1514,"Mine own, and not mine own."
1514,
1514,DEMETRIUS
1514,                            It seems to me
1514,"That yet we sleep, we dream.--Do not you think"
1514,"The duke was here, and bid us follow him?"
1514,
1514,HERMIA
1514,"Yea, and my father."
1514,
1514,HELENA
1514,                    And Hippolyta.
1514,
1514,LYSANDER
1514,And he did bid us follow to the temple.
1514,
1514,DEMETRIUS
1514,"Why, then, we are awake: let's follow him;"
1514,And by the way let us recount our dreams.
1514,
1514,[Exeunt.]
1514,
1514,"[As they go out, BOTTOM awakes.]"
1514,
1514,BOTTOM
1514,"When my cue comes, call me, and I will answer. My next is 'Most"
1514,"fair Pyramus.'--Heigh-ho!--Peter Quince! Flute, the"
1514,"bellows-mender! Snout, the tinker! Starveling! God's my life,"
1514,"stol'n hence, and left me asleep! I have had a most rare"
1514,vision. I have had a dream--past the wit of man to say
1514,what dream it was.--Man is but an ass if he go about
1514,to expound this dream. Methought I was--there is no man can tell
1514,"what. Methought I was, and methought I had,--but man is but a"
1514,"patched fool, if he will offer to say what methought I had. The"
1514,"eye of man hath not heard, the ear of man hath not seen; man's"
1514,"hand is not able to taste, his tongue to conceive, nor his heart"
1514,"to report, what my dream was. I will get Peter Quince to write a"
1514,"ballad of this dream: it shall be called Bottom's Dream, because"
1514,it hath no bottom; and I will sing it in the latter end of a
1514,"play, before the duke: peradventure, to make it the more"
1514,"gracious, I shall sing it at her death."
1514,
1514,[Exit.]
1514,
1514,
1514,
1514,SCENE II. Athens. A Room in QUINCE'S House.
1514,
1514,"[Enter QUINCE, FLUTE, SNOUT, and STARVELING.]"
1514,
1514,QUINCE
1514,Have you sent to Bottom's house? is he come home yet?
1514,
1514,STARVELING
1514,"He cannot be heard of. Out of doubt, he is transported."
1514,
1514,FLUTE
1514,"If he come not, then the play is marred; it goes not"
1514,"forward, doth it?"
1514,
1514,QUINCE
1514,It is not possible: you have not a man in all Athens
1514,able to discharge Pyramus but he.
1514,
1514,FLUTE
1514,No; he hath simply the best wit of any handicraft man in
1514,Athens.
1514,
1514,QUINCE
1514,"Yea, and the best person too: and he is a very paramour"
1514,for a sweet voice.
1514,
1514,FLUTE
